pyears,n,event,rate,term,group,outcome,analysis,pyears_unexposed,ratio,ratio_text
3405.023956194387,21455,23,6.75472487004346,pattern_rt_gapcontinuous,pattern_rt_gap,bisphosphonate,sens_all_follow_up,1221.467488021903,0.3587250790996113,1:0
4473.149897330595,28034,31,6.930239475877975,pattern_laggedintermittent,pattern_lagged,bisphosphonate,sens_all_follow_up,4473.149897330595,29.171154120839876,1:29
153.34154688569473,1196,NA,6.521389801456935,pattern_laggedcontinuous,pattern_lagged,bisphosphonate,sens_all_follow_up,4473.149897330595,29.171154120839876,1:29
3184.9034907597534,19942,24,7.535550157055101,pattern_ittintermittent,pattern_itt,bisphosphonate,sens_all_follow_up,3184.9034907597534,2.209302237246933,1:2
1441.5879534565365,9288,NA,5.549435940289436,pattern_ittcontinuous,pattern_itt,bisphosphonate,sens_all_follow_up,3184.9034907597534,2.209302237246933,1:2
NA,64,NA,0,cumdose450 to 899 mg,cumdose,bisphosphonate,sens_all_follow_up,NA,0.3677902621722846,1:0
25.585215605749486,184,NA,0,cumdose900 to 1500 mg,cumdose,bisphosphonate,sens_all_follow_up,NA,0.3677902621722846,1:0
4591.496235455168,28982,32,6.96940569239686,cumdose>1500 mg,cumdose,bisphosphonate,sens_all_follow_up,NA,0.3677902621722846,1:0
4109.54688569473,25994,29,7.056739053385315,severity0,severity,bisphosphonate,sens_all_follow_up,4109.54688569473,15.199505842801308,1:15
270.3737166324435,1679,NA,7.397168722279604,severity1,severity,bisphosphonate,sens_all_follow_up,4109.54688569473,15.199505842801308,1:15
203.71526351813827,1293,NA,4.908812342924724,severity2,severity,bisphosphonate,sens_all_follow_up,4109.54688569473,15.199505842801308,1:15
42.85557837097878,264,NA,0,severity3,severity,bisphosphonate,sens_all_follow_up,4109.54688569473,15.199505842801308,1:15
4599.501711156742,29083,32,6.9572753766738415,asthma0,asthma,bisphosphonate,sens_all_follow_up,4599.501711156742,170.4167173868939,1:170
26.989733059548254,147,NA,0,asthma1,asthma,bisphosphonate,sens_all_follow_up,4599.501711156742,170.4167173868939,1:170
4618.954140999315,29188,32,6.9279752565538075,alc0,alc,bisphosphonate,sens_all_follow_up,4618.954140999315,612.812568107519,1:613
NA,42,NA,0,alc1,alc,bisphosphonate,sens_all_follow_up,4618.954140999315,612.812568107519,1:613
330.10814510609174,3838,NA,0,patternintermittent,pattern,bisphosphonate,sens_shorter_windows,330.10814510609174,2.69194016521545,1:3
122.62833675564681,1649,NA,8.154722036168788,patterncontinuous,pattern,bisphosphonate,sens_shorter_windows,330.10814510609174,2.69194016521545,1:3
NA,96,NA,0,cumdaysfew,cumdays,bisphosphonate,sens_shorter_windows,NA,0.017562212321854922,1:0
444.92265571526355,5391,NA,2.247581657518399,cumdaysmany,cumdays,bisphosphonate,sens_shorter_windows,NA,0.017562212321854922,1:0
117.17180013689254,1410,NA,0,pattern_rt_gapintermittent,pattern_rt_gap,bisphosphonate,sens_shorter_windows,117.17180013689254,0.34917798719047044,1:0
335.56468172484597,4077,NA,2.980051401297271,pattern_rt_gapcontinuous,pattern_rt_gap,bisphosphonate,sens_shorter_windows,117.17180013689254,0.34917798719047044,1:0
332.5284052019165,3778,NA,3.007261889079173,pattern_laggedintermittent,pattern_lagged,bisphosphonate,sens_shorter_windows,332.5284052019165,2.7662734022684825,1:3
120.20807665982204,1709,NA,0,pattern_laggedcontinuous,pattern_lagged,bisphosphonate,sens_shorter_windows,332.5284052019165,2.7662734022684825,1:3
87.72073921971253,1059,NA,0,pattern_ittintermittent,pattern_itt,bisphosphonate,sens_shorter_windows,87.72073921971253,0.2403204272363151,1:0
365.015742642026,4428,NA,2.739607866668667,pattern_ittcontinuous,pattern_itt,bisphosphonate,sens_shorter_windows,87.72073921971253,0.2403204272363151,1:0
NA,56,NA,0,cumdose450 to 899 mg,cumdose,bisphosphonate,sens_shorter_windows,NA,0.5816839986581683,1:1
NA,102,NA,0,cumdose900 to 1500 mg,cumdose,bisphosphonate,sens_shorter_windows,NA,0.5816839986581683,1:1
439.8275154004107,5329,NA,2.2736185549683467,cumdose>1500 mg,cumdose,bisphosphonate,sens_shorter_windows,NA,0.5816839986581683,1:1
410.0013689253936,4961,NA,2.4390162467529866,severity0,severity,bisphosphonate,sens_shorter_windows,410.0013689253936,19.172065036487005,1:19
21.385352498288842,250,NA,0,severity1,severity,bisphosphonate,sens_shorter_windows,410.0013689253936,19.172065036487005,1:19
17.4072553045859,225,NA,0,severity2,severity,bisphosphonate,sens_shorter_windows,410.0013689253936,19.172065036487005,1:19
NA,51,NA,0,severity3,severity,bisphosphonate,sens_shorter_windows,410.0013689253936,19.172065036487005,1:19
450.76522929500345,5461,NA,2.2184497272870836,asthma0,asthma,bisphosphonate,sens_shorter_windows,450.76522929500345,228.66944444444445,1:229
NA,26,NA,0,asthma1,asthma,bisphosphonate,sens_shorter_windows,450.76522929500345,228.66944444444445,1:229
452.24366872005476,5481,NA,2.211197345957792,alc0,alc,bisphosphonate,sens_shorter_windows,452.24366872005476,917.6777777777779,1:918
NA,NA,NA,0,alc1,alc,bisphosphonate,sens_shorter_windows,452.24366872005476,917.6777777777779,1:918
799.6249144421629,5591,NA,3.751759038289684,patternintermittent,pattern,bisphosphonate,sens_no_asthma,799.6249144421629,8.790194426051887,1:9
90.9678302532512,933,NA,10.99289712875459,patterncontinuous,pattern,bisphosphonate,sens_no_asthma,799.6249144421629,8.790194426051887,1:9
12.706365503080082,95,NA,0,cumdaysfew,cumdays,bisphosphonate,sens_no_asthma,12.706365503080082,0.014473815523564783,1:0
877.8863791923341,6429,NA,4.556398293455752,cumdaysmany,cumdays,bisphosphonate,sens_no_asthma,12.706365503080082,0.014473815523564783,1:0
231.53456536618754,1675,NA,4.319009554441397,pattern_rt_gapintermittent,pattern_rt_gap,bisphosphonate,sens_no_asthma,231.53456536618754,0.3513112690625247,1:0
659.0581793292265,4849,NA,4.551950182991929,pattern_rt_gapcontinuous,pattern_rt_gap,bisphosphonate,sens_no_asthma,231.53456536618754,0.3513112690625247,1:0
805.5195071868583,5912,NA,4.965739456725672,pattern_laggedintermittent,pattern_lagged,bisphosphonate,sens_no_asthma,805.5195071868583,9.468541820873428,1:9
85.07323750855578,612,NA,0,pattern_laggedcontinuous,pattern_lagged,bisphosphonate,sens_no_asthma,805.5195071868583,9.468541820873428,1:9
604.249144421629,4335,NA,3.309892977861551,pattern_ittintermittent,pattern_itt,bisphosphonate,sens_no_asthma,604.249144421629,2.1102240240182812,1:2
286.34360027378506,2189,NA,6.9846156788128555,pattern_ittcontinuous,pattern_itt,bisphosphonate,sens_no_asthma,604.249144421629,2.1102240240182812,1:2
NA,49,NA,0,cumdose450 to 899 mg,cumdose,bisphosphonate,sens_no_asthma,NA,0.4660543850171079,1:0
15.203285420944558,113,NA,0,cumdose900 to 1500 mg,cumdose,bisphosphonate,sens_no_asthma,NA,0.4660543850171079,1:0
868.3039014373717,6362,NA,4.6066820538045326,cumdose>1500 mg,cumdose,bisphosphonate,sens_no_asthma,NA,0.4660543850171079,1:0
805.3935660506503,5903,NA,4.966515960159091,severity0,severity,bisphosphonate,sens_no_asthma,805.3935660506503,18.867936630107113,1:19
42.68583162217659,299,NA,0,severity1,severity,bisphosphonate,sens_no_asthma,805.3935660506503,18.867936630107113,1:19
